UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,DISTANCE
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10666,BLI,14747,SEA,2,150.24795038085566
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14543,RKS,11563,ENV,2,426.7175278315608
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,11618,EWR,2,1163.4976308740177
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,11563,ENV,2,2170.3177595541106
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,13485,MSN,2,119.01744034244646
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,12339,IND,2,383.2152193869633
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13486,MSO,11563,ENV,2,689.1793002903486
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13486,MSO,10779,BTM,2,162.28341743001045
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10140,ABQ,11973,GPT,2,1716.84918526946
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10140,ABQ,11563,ENV,2,906.531591953238
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10140,ABQ,10590,IFP,2,723.2957713422368
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10140,ABQ,14288,PUB,2,407.5406868396153
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,10257,ALB,2,371.7311160187717
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,11193,CVG,2,869.5753261263088
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,10792,BUF,2,520.197369792238
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,13303,MIA,2,1609.656581930261
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,10980,CHA,2,1060.3753933248945
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,11066,CMH,2,713.3583262006501
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,11995,GSO,2,601.0429158983619
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,12451,JAX,2,1187.7688747588595
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,15096,SYR,2,425.8599118279692
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,12898,LBE,2,422.2833225803797
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,11057,CLT,2,734.5279571968719
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,13577,MYR,2,750.5879318051458
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,14092,PGV,2,491.7116476869017
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,11641,FAY,2,625.7680567580348
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,12339,IND,2,1003.8060389407776
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,14492,RDU,2,543.7138773942388
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,14122,PIT,2,495.3461596530936
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,10397,ATL,2,1091.2405048362614
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,10721,BOS,2,440.85172494603336
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,13344,MKG,2,1056.3115029319292
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,14027,PBI,2,1509.8146294085236
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,14524,RIC,2,322.62889174748136
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10158,ACY,14321,PWM,2,585.5130700444837
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14288,PUB,11563,ENV,2,860.5783236653155
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12898,LBE,10158,ACY,2,422.2833225803797
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,11042,CLE,2,644.7600383333071
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,13029,LNK,2,663.7421006551576
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,10781,BTR,2,1410.9776326046697
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,10821,BWI,2,1147.0395121785846
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,11563,ENV,2,2052.679265132748
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10620,BIL,14457,RAP,2,474.1749062129605
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10620,BIL,11563,ENV,2,718.9896975064721
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14711,SCE,11067,CMI,2,886.7057991407415
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14711,SCE,10216,AHN,2,906.7779221875104
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14711,SCE,12339,IND,2,727.2221994343771
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15153,TCL,10216,AHN,2,405.1212678387164
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15153,TCL,11563,ENV,2,2479.1351252531235
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15153,TCL,11834,FYV,2,675.1389011884954
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11057,CLT,13303,MIA,2,1049.164426927164
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11057,CLT,10158,ACY,2,734.5279571968719
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13931,ORF,10158,ACY,2,318.3482858060329
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13931,ORF,14027,PBI,2,1193.3253505705543
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14761,SFB,12451,JAX,2,195.8658685985071
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14761,SFB,14112,PIE,2,171.76488755623774
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13577,MYR,10158,ACY,2,750.5879318051458
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13577,MYR,10994,CHS,2,135.02164396451263
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14092,PGV,10158,ACY,2,491.7116476869017
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14092,PGV,14492,RDU,2,129.4616756773757
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14092,PGV,14100,PHL,2,507.3182552554392
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14092,PGV,14122,PIT,2,594.6619644039212
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14092,PGV,10529,BDL,2,810.4196699929149
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,11618,EWR,2,1034.6568264320092
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,13871,OMA,2,830.0059285026293
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,10821,BWI,2,828.3267606345782
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,15096,SYR,2,928.8250591080298
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,10158,ACY,2,1003.8060389407776
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,14092,PGV,2,905.4120053666076
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,14100,PHL,2,943.9779959846188
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,11027,CKB,2,522.4997407547247
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10933,CEF,10158,ACY,2,349.42485613688734
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10933,CEF,14100,PHL,2,343.7219910248931
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11641,FAY,12323,ILM,2,120.03365919045712
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13344,MKG,10158,ACY,2,1056.3115029319292
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13344,MKG,14730,SDF,2,556.854576729138
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,11066,CMH,2,1477.8726350411198
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,10747,BRO,2,773.6678531627389
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,10466,AZA,2,1379.224972337612
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,13487,MSP,2,1374.3500032984612
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,11123,CPS,2,877.306325432666
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,13244,MEM,2,679.3308814335428
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,14492,RDU,2,1689.3533987407088
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,13495,MSY,2,701.107590483841
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,10529,BDL,2,2351.4370523307343
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,10693,BNA,2,1000.4719407833012
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,10423,AUS,2,304.8709379395283
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11049,CLL,11150,CSG,2,1102.9015621107364
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11049,CLL,10747,BRO,2,530.9201236409413
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11049,CLL,11111,COU,2,990.0593920862844
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11049,CLL,13244,MEM,2,775.2063957514121
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11049,CLL,14100,PHL,2,2170.74219372789
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11049,CLL,10693,BNA,2,1089.0341609546451
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11049,CLL,10423,AUS,2,132.82666567340175
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12055,GYY,11193,CVG,2,368.4151039341019
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12055,GYY,10185,AEX,2,1232.2013713456488
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,13303,MIA,2,1130.2144061324498
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11067,CMI,2,951.2685032311778
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,15323,TRI,2,331.6204712027732
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,15096,SYR,2,836.4354905531729
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11123,CPS,2,1049.477704616906
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11834,FYV,2,1383.4480690631617
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,14122,PIT,2,528.3097294442858
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10529,BDL,2,855.7813910936313
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10693,BNA,2,710.1476445175405
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,15249,TLH,2,799.5346998005664
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11764,FRG,2,714.4529238798428
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10540,BED,2,976.487801026927
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10868,CAE,2,302.79678590308663
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,14730,SDF,2,667.4095216409244
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14574,ROA,15249,TLH,2,869.6675185517013
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,13244,MEM,2,779.6097292211732
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,10693,BNA,2,1078.008191464292
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,12278,ICT,2,912.0328843806147
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11726,FOE,12896,LBB,2,805.8223137688985
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11726,FOE,13244,MEM,2,666.0290243134515
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11726,FOE,10155,ACT,2,828.2729645412566
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11726,FOE,10423,AUS,2,990.7630948773178
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11726,FOE,11027,CKB,2,1330.5035825501618
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11726,FOE,11423,DSM,2,333.6357303044231
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10155,ACT,11049,CLL,2,140.69585064729512
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10155,ACT,11726,FOE,2,828.2729645412566
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10155,ACT,10423,AUS,2,163.13594305024438
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10155,ACT,11027,CKB,2,1757.0455566528951
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,11193,CVG,2,814.0933119125597
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,13303,MIA,2,1634.0208306740944
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,13930,ORD,2,1088.4533433856789
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,11973,GPT,2,1636.2847260362462
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,11066,CMH,2,652.3439737158355
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,11618,EWR,2,128.81285354197695
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,16091,YIP,2,742.9325054825295
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,14696,SBN,2,953.868620552174
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,14092,PGV,2,507.3182552554392
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,13244,MEM,2,1404.997367277139
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,12339,IND,2,943.9779959846188
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,12264,IAD,2,216.61034034119007
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,10529,BDL,2,314.64906725522354
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,15370,TUL,2,1849.3777680149688
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,10540,BED,2,439.0677667439808
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,12278,ICT,2,1934.9491549421475
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14307,PVD,11996,GSP,2,1207.7717797306914
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14307,PVD,10158,ACY,2,366.2001921417239
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14307,PVD,14576,ROC,2,535.4222090171986
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,15374,TUP,2,495.6481965389471
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,11953,GNV,2,770.9832608640297
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,11259,DAL,2,701.107590483841
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11433,DTW,2,323.184080900027
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,13303,MIA,2,1634.1415725092554
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11995,GSO,2,488.80793492534576
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,10990,CHO,2,303.03712049296973
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,15096,SYR,2,449.17373544071154
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,10158,ACY,2,495.3461596530936
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,14492,RDU,2,528.3097294442858
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11027,CKB,2,132.72426346300875
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,11996,GSP,2,617.8425998000355
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,11764,FRG,2,398.2014505959565
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,11697,FLL,2,1453.567321519791
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11298,DFW,10590,IFP,2,1631.9284159959227
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11298,DFW,13851,OKC,2,282.318055543032
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10529,BDL,10747,BRO,2,2878.2254428254014
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10529,BDL,14092,PGV,2,810.4196699929149
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10529,BDL,13244,MEM,2,1684.866865999845
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10529,BDL,11259,DAL,2,2351.4370523307343
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10529,BDL,14100,PHL,2,314.64906725522354
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10529,BDL,15370,TUL,2,2094.911745562701
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10529,BDL,11764,FRG,2,147.73396373113846
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10529,BDL,13232,MDW,2,1246.4196530866466
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11193,CVG,2,370.2711155523425
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,15016,STL,2,437.4178025225777
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,10185,AEX,2,760.7800184569872
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11067,CMI,2,457.2079356283776
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11066,CMH,2,543.2714819729752
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11150,CSG,2,431.7965069554882
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11995,GSO,2,605.0612706274669
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,15374,TUP,2,280.5266269155457
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,12889,LAS,2,2548.896943441772
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11953,GNV,2,825.0415744953514
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,12007,GTR,2,345.0568375543482
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,10781,BTR,2,747.5499488710124
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11111,COU,2,573.1482806367411
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11123,CPS,2,410.5674667714487
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11834,FYV,2,673.37540277688
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,13244,MEM,2,321.6213420533549
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11259,DAL,2,1000.4719407833012
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11049,CLL,2,1089.0341609546451
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,14492,RDU,2,710.1476445175405
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,13495,MSY,2,758.8865697098505
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11697,FLL,2,1278.164724674127
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,12197,HPN,2,1252.3016048494756
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,14107,PHX,2,2326.314521877936
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,13232,MDW,2,636.3201210141724
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,10868,CAE,2,561.3086838683327
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,14730,SDF,2,242.71453332930164
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,13851,OKC,2,988.4183846818016
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15370,TUL,13244,MEM,2,549.467108898412
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15370,TUL,10529,BDL,2,2094.911745562701
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,13303,MIA,2,648.2930728441881
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,11067,CMI,2,1129.61582719258
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,10747,BRO,2,1374.5802037791102
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,11996,GSP,2,538.5636842353462
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,15096,SYR,2,1591.2276731008064
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,11834,FYV,2,1105.1863003058197
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,14696,SBN,2,1270.0574166150493
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,13244,MEM,2,737.196574896186
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,14492,RDU,2,799.5346998005664
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15249,TLH,14730,SDF,2,874.1027317336448
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15570,VCV,14679,SAN,2,208.0257127173793
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,13303,MIA,2,1777.8452310911991
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,11618,EWR,2,63.78847814257361
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,13871,OMA,2,1881.9365386913616
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,15304,TPA,2,1644.5437512153146
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,11123,CPS,2,1451.1511516721246
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,14711,SCE,2,373.5037992532862
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,14100,PHL,2,181.90377850070917
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,10693,BNA,2,1262.1106141691694
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,10540,BED,2,262.06539215273096
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10397,ATL,10781,BTR,2,720.9956420628486
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10397,ATL,14730,SDF,2,518.1121251208141
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10397,ATL,10994,CHS,2,416.02731738785934
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,BED,11433,DTW,2,991.146477702196
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,BED,15016,STL,2,1659.0892933252403
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,BED,11066,CMH,2,1007.5739417952498
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,BED,11618,EWR,2,310.508118835992
